Day,Month,Year,Frog #,Habitat Notes,Posture,Movement,Time Habitat,Time Posture,Notes
9,November,2017,52,against side  ,slightly bent,y,8:46,,
8,November,2017,1,CROUCHED_BEHIND_HIDE,upright,,10:07,2:42,"11/8/2017 has 2 different times, 11/9/2017 I took both habitat and posutre at the same time"
8,November,2017,4,CROUCHED_BEHIND_HIDE,slightly bent,,10:07,2:42,
8,November,2017,37,CROUCHED_BEHIND_HIDE,upright,,10:07,2:42,
8,November,2017,46,CROUCHED_BEHIND_HIDE,upright,,10:26,2:42,
8,November,2017,47,CROUCHED_BEHIND_HIDE,upright,,10:26,2:42,
8,November,2017,71,CROUCHED_BEHIND_HIDE,upright,,10:26,2:42,
8,November,2017,77,CROUCHED_BEHIND_HIDE,upright,,10:26,2:42,
8,November,2017,78,CROUCHED_BEHIND_HIDE,upright,,10:26,2:42,
8,November,2017,81,CROUCHED_BEHIND_HIDE,slight bent,,10:26,2:42,
8,November,2017,118,CROUCHED_BEHIND_HIDE,slight bent,,10:07,2:41,
9,November,2017,19,CROUCHED_BEHIND_HIDE,upright,,8:35,,CROUCHED_BEHIND_HIDE = CROUCHED_BEHIND_HIDE hide
9,November,2017,21,CROUCHED_BEHIND_HIDE,upright,,8:35,,
9,November,2017,27,CROUCHED_BEHIND_HIDE,upright,,8:35,,
9,November,2017,49,CROUCHED_BEHIND_HIDE,upright,,8:46,,
9,November,2017,66,CROUCHED_BEHIND_HIDE,upright,,9:00,,
9,November,2017,75,CROUCHED_BEHIND_HIDE,upright,,9:00,,
9,November,2017,82,CROUCHED_BEHIND_HIDE,upright leg slightly lifted onto wall,,9:00,,
9,November,2017,94,CROUCHED_BEHIND_HIDE,upright,y,9:00,,
9,November,2017,95,CROUCHED_BEHIND_HIDE,upright,y,9:00,,
9,November,2017,107,CROUCHED_BEHIND_HIDE,upright,,9:00,,
9,November,2017,117,CROUCHED_BEHIND_HIDE,upright,,9:24,,
9,November,2017,118,CROUCHED_BEHIND_HIDE,upright,,9:24,,
11,November,2017,1,CROUCHED_BEHIND_HIDE,upright,,8:10 AM,i = ininfected,
11,November,2017,4,CROUCHED_BEHIND_HIDE,upright,,8:37,i,
11,November,2017,7,CROUCHED_BEHIND_HIDE,,,8:37,i,
11,November,2017,19,CROUCHED_BEHIND_HIDE,,,8:37,i,
11,November,2017,37,CROUCHED_BEHIND_HIDE,upright,,8:20,u,
11,November,2017,40,CROUCHED_BEHIND_HIDE,crouched,,8:20,u,
11,November,2017,41,CROUCHED_BEHIND_HIDE,n/a,,8:20,u,
11,November,2017,47,CROUCHED_BEHIND_HIDE,n/a,,8:20,u,
11,November,2017,49,CROUCHED_BEHIND_HIDE,,,8:20,i,
11,November,2017,51,CROUCHED_BEHIND_HIDE,upright,y,8:20,u,
11,November,2017,53,CROUCHED_BEHIND_HIDE,n/a,,8:20,u,
11,November,2017,61,CROUCHED_BEHIND_HIDE,slightly bent,,8:45,i,
11,November,2017,62,CROUCHED_BEHIND_HIDE,slightly bent,,8:45,i,
11,November,2017,64,CROUCHED_BEHIND_HIDE,n/a,,8:45,u,
11,November,2017,67,CROUCHED_BEHIND_HIDE,slightly bent,,8:45,i,
11,November,2017,74,CROUCHED_BEHIND_HIDE,upright,,8:45,i,
11,November,2017,87,CROUCHED_BEHIND_HIDE,slightly bent,,8:45,u,
11,November,2017,93,CROUCHED_BEHIND_HIDE,upright,y,8:45,i,
11,November,2017,101,CROUCHED_BEHIND_HIDE,slightly bent,,8:45,u,
11,November,2017,102,CROUCHED_BEHIND_HIDE,crouched,,8:45,i,
11,November,2017,107,CROUCHED_BEHIND_HIDE,upright,,8:45,u,
11,November,2017,111,CROUCHED_BEHIND_HIDE,,,8:45,u,
11,November,2017,113,CROUCHED_BEHIND_HIDE,slightly bent,,8:45,u,
11,November,2017,114,CROUCHED_BEHIND_HIDE,slightly bent,,8:45,i,
11,November,2017,115,CROUCHED_BEHIND_HIDE,upright,,8:45,i,
11,November,2017,120,CROUCHED_BEHIND_HIDE,slightly bent,,8:45,u,
12,November,2017,7,CROUCHED_BEHIND_HIDE,,,8:45,i,
12,November,2017,13,CROUCHED_BEHIND_HIDE,upright,,8:45,i,
12,November,2017,16,CROUCHED_BEHIND_HIDE,upright,,8:45,i,
12,November,2017,20,CROUCHED_BEHIND_HIDE,upright,,8:45,u,
12,November,2017,25,CROUCHED_BEHIND_HIDE,upright,,8:45,u,
12,November,2017,34,CROUCHED_BEHIND_HIDE,slightly bent,,8:45,i,
12,November,2017,37,CROUCHED_BEHIND_HIDE,upright,,8:45,u,
12,November,2017,38,CROUCHED_BEHIND_HIDE,slightly bent,,8:45,u,
12,November,2017,41,CROUCHED_BEHIND_HIDE,upright,,8:45,u,
12,November,2017,44,CROUCHED_BEHIND_HIDE,crouched,,8:45,i,
12,November,2017,45,CROUCHED_BEHIND_HIDE,crouched,,8:20,u,
12,November,2017,50,CROUCHED_BEHIND_HIDE,slightly bent,,8:00,,
12,November,2017,52,CROUCHED_BEHIND_HIDE,upright,,8:45,i,
12,November,2017,53,CROUCHED_BEHIND_HIDE,upright,,8:20,u,
12,November,2017,54,CROUCHED_BEHIND_HIDE,upright,y,8:20,u,
12,November,2017,63,CROUCHED_BEHIND_HIDE,upright,y,8:20,u,
12,November,2017,67,CROUCHED_BEHIND_HIDE,upright,,8:45,i,
12,November,2017,74,CROUCHED_BEHIND_HIDE,upright,,8:45,i,
12,November,2017,78,CROUCHED_BEHIND_HIDE,,,8:45,i,
12,November,2017,79,CROUCHED_BEHIND_HIDE,upright,,8:45,i,
12,November,2017,82,CROUCHED_BEHIND_HIDE,upright,,8:45,i,
12,November,2017,96,CROUCHED_BEHIND_HIDE,upright,,8:20,u,
12,November,2017,101,CROUCHED_BEHIND_HIDE,upright,,8:20,u,
12,November,2017,102,CROUCHED_BEHIND_HIDE,crouched,,8:45,i,
12,November,2017,107,CROUCHED_BEHIND_HIDE,upright,,8:20,u,
12,November,2017,117,CROUCHED_BEHIND_HIDE,upright,,8:20,u,
12,November,2017,119,CROUCHED_BEHIND_HIDE,upright,,8:20,u,
12,November,2017,120,CROUCHED_BEHIND_HIDE,slightly bent,,8:20,u,
12,November,2017,121,CROUCHED_BEHIND_HIDE,leaning ON_TOP_OR_ON_WALL,,9:00,i,
12,November,2017,123,CROUCHED_BEHIND_HIDE,upright,,9:00,i,
13,November,2017,9,CROUCHED_BEHIND_HIDE,upright,,10:50,,BMP
13,November,2017,85,CROUCHED_BEHIND_HIDE,body upright resting halfway up ON_TOP_OR_ON_WALL (arms ON_TOP_OR_ON_WALL),,10:50,,BMP
13,November,2017,56,CROUCHED_BEHIND_HIDE,slightly bent,,10:50,arm resting up ON_TOP_OR_ON_WALL,BMP
13,November,2017,36,CROUCHED_BEHIND_HIDE,upright,,10:50,,U
13,November,2017,40,CROUCHED_BEHIND_HIDE,upright,,10:50,,U
13,November,2017,53,CROUCHED_BEHIND_HIDE,upright,,10:50,,U
13,November,2017,63,CROUCHED_BEHIND_HIDE,upright,Y,10:50,,U
13,November,2017,81,CROUCHED_BEHIND_HIDE,slightly bent,,10:50,,U
13,November,2017,113,CROUCHED_BEHIND_HIDE,slightly bent,,10:50,,U
13,November,2017,107,CROUCHED_BEHIND_HIDE,upright,,10:50,,U
13,November,2017,101,CROUCHED_BEHIND_HIDE,slightly bent,,10:50,,U
13,November,2017,13,CROUCHED_BEHIND_HIDE,upright,,10:50,,I
13,November,2017,29,CROUCHED_BEHIND_HIDE,slightly bent,,10:50,,I
13,November,2017,34,CROUCHED_BEHIND_HIDE,upright,,10:50,,I
13,November,2017,49,CROUCHED_BEHIND_HIDE,upright,,10:50,,I
13,November,2017,61,CROUCHED_BEHIND_HIDE,slightly bent,,10:50,,I
13,November,2017,66,CROUCHED_BEHIND_HIDE,slightly bent,,10:50,,I
13,November,2017,70,CROUCHED_BEHIND_HIDE,slightly bent,,10:50,,I
13,November,2017,74,CROUCHED_BEHIND_HIDE,upright,Y,10:50,,I
13,November,2017,79,CROUCHED_BEHIND_HIDE,upright,y looking at me,10:50,,I
13,November,2017,82,CROUCHED_BEHIND_HIDE,upright,,10:50,,I
13,November,2017,94,CROUCHED_BEHIND_HIDE,upright,Y,10:50,,I
13,November,2017,102,CROUCHED_BEHIND_HIDE,slightly bent,,10:50,,I
13,November,2017,114,CROUCHED_BEHIND_HIDE,upright,Y,10:50,,I
13,November,2017,123,CROUCHED_BEHIND_HIDE,slightly bent,,10:50,,I
15,November,2017,20,CROUCHED_BEHIND_HIDE,upright,y,10:33,,U
15,November,2017,8,CROUCHED_BEHIND_HIDE,slightly bent,,10:33,,U
15,November,2017,51,CROUCHED_BEHIND_HIDE,upright,y,10:33,,U
15,November,2017,83,CROUCHED_BEHIND_HIDE,upright,y,10:33,,U
15,November,2017,103,CROUCHED_BEHIND_HIDE,bent,,10:33,,U
15,November,2017,119,CROUCHED_BEHIND_HIDE,upright,,10:33,,U
15,November,2017,84,CROUCHED_BEHIND_HIDE,upright,y,10:47,,I
15,November,2017,78,CROUCHED_BEHIND_HIDE,upright,,10:47,,I
15,November,2017,94,CROUCHED_BEHIND_HIDE,upright,,10:47,,I
15,November,2017,62,CROUCHED_BEHIND_HIDE,upright,,10:47,,I
15,November,2017,93,CROUCHED_BEHIND_HIDE,upright,y,10:47,,I
15,November,2017,1,CROUCHED_BEHIND_HIDE,upright,,10:47,,I
15,November,2017,19,CROUCHED_BEHIND_HIDE,upright,,10:47,,I
15,November,2017,115,CROUCHED_BEHIND_HIDE,slightly bent,,10:56,,I
15,November,2017,26,CROUCHED_BEHIND_HIDE,slightly bent,,11:00,,I
16,November,2017,117,CROUCHED_BEHIND_HIDE,upright,,10:00,,U
16,November,2017,90,CROUCHED_BEHIND_HIDE,upright,,10:00,,U
16,November,2017,103,CROUCHED_BEHIND_HIDE,slightly bent,,10:00,,U
16,November,2017,40,CROUCHED_BEHIND_HIDE,slightly bent,,10:00,,U
16,November,2017,37,CROUCHED_BEHIND_HIDE,upright,y,10:00,,U
16,November,2017,38,CROUCHED_BEHIND_HIDE,slightly bent,,10:00,,U
16,November,2017,24,CROUCHED_BEHIND_HIDE,upright,,10:00,,U
16,November,2017,8,CROUCHED_BEHIND_HIDE,slightly bent,,10:00,,U
16,November,2017,20,CROUCHED_BEHIND_HIDE,slightly bent,,10:00,,U
16,November,2017,45,CROUCHED_BEHIND_HIDE,slightly bent,,10:00,slightly under hide (legs?) so maybe why hes bent a little,U
16,November,2017,73,CROUCHED_BEHIND_HIDE,slightly bent,,10:00,slightly under hide (legs?) so maybe why hes bent a little,U
16,November,2017,100,CROUCHED_BEHIND_HIDE,slightly bent,,10:26,slightly under hide (legs?) so maybe why hes bent a little,I
16,November,2017,19,CROUCHED_BEHIND_HIDE,upright,,10:26,,I
16,November,2017,61,CROUCHED_BEHIND_HIDE,upright,,10:26,,I
16,November,2017,82,CROUCHED_BEHIND_HIDE,upright,,10:26,,I
16,November,2017,67,CROUCHED_BEHIND_HIDE,upright,,10:26,weird back and leg posture,I
17,November,2017,81,CROUCHED_BEHIND_HIDE,upright,y,10:02,,
17,November,2017,51,CROUCHED_BEHIND_HIDE,upright,y,10:02,,
17,November,2017,30,CROUCHED_BEHIND_HIDE,upright,y,10:02,shed,
17,November,2017,32,CROUCHED_BEHIND_HIDE,upright,,10:02,,
17,November,2017,25,CROUCHED_BEHIND_HIDE,slightly bent,,10:02,,
17,November,2017,8,CROUCHED_BEHIND_HIDE,upright,,10:02,hand resting ON_TOP_OR_ON_WALL,
17,November,2017,69,CROUCHED_BEHIND_HIDE,slightly bent,,10:02,,
17,November,2017,97,CROUCHED_BEHIND_HIDE,upright,,10:02,,i
17,November,2017,49,CROUCHED_BEHIND_HIDE,upright,,10:02,,
17,November,2017,7,CROUCHED_BEHIND_HIDE,bent,,10:02,,
17,November,2017,28,CROUCHED_BEHIND_HIDE,slightly bent,,10:02,,
17,November,2017,19,CROUCHED_BEHIND_HIDE,upright,,10:02,,
17,November,2017,61,CROUCHED_BEHIND_HIDE,upright,,10:02,tiny shed ON_TOP_OR_ON_WALL,
17,November,2017,80,CROUCHED_BEHIND_HIDE,upright,,10:02,,
17,November,2017,1,CROUCHED_BEHIND_HIDE,upright,y,10:02,,
17,November,2017,44,CROUCHED_BEHIND_HIDE,upright,,10:02,,
17,November,2017,52,CROUCHED_BEHIND_HIDE,slightly bent,,10:02,,
17,November,2017,116,CROUCHED_BEHIND_HIDE,upright,,10:02,,
17,November,2017,26,CROUCHED_BEHIND_HIDE,upright,,11:08,,
18,November,2017,9,CROUCHED_BEHIND_HIDE,upright,,11:13,,
18,November,2017,77,CROUCHED_BEHIND_HIDE,upright,,11:13,,
18,November,2017,99,CROUCHED_BEHIND_HIDE,upright,y,11:13,,
18,November,2017,48,CROUCHED_BEHIND_HIDE,upright,,11:13,maybe shed on hide cant tell,
18,November,2017,110,CROUCHED_BEHIND_HIDE,upright,y,11:13,,
18,November,2017,2,CROUCHED_BEHIND_HIDE,upright,,11:13,,
18,November,2017,42,CROUCHED_BEHIND_HIDE,upright,,11:13,,
18,November,2017,90,CROUCHED_BEHIND_HIDE,upright,,11:40,,
18,November,2017,15,CROUCHED_BEHIND_HIDE,slightly bent,,11:40,,
18,November,2017,32,CROUCHED_BEHIND_HIDE,upright,,11:40,,
18,November,2017,51,CROUCHED_BEHIND_HIDE,upright,,11:40,,
18,November,2017,20,CROUCHED_BEHIND_HIDE,bent,,11:40,,
18,November,2017,1,CROUCHED_BEHIND_HIDE,slightly bent,,12:00,,
18,November,2017,4,CROUCHED_BEHIND_HIDE,slightly bent,,12:00,,
18,November,2017,100,CROUCHED_BEHIND_HIDE,bent,,12:00,,
18,November,2017,59,CROUCHED_BEHIND_HIDE,bent,,12:00,,
18,November,2017,62,CROUCHED_BEHIND_HIDE,upright,,12:00,,
18,November,2017,84,CROUCHED_BEHIND_HIDE,slightly bent,,12:00,,
19,November,2017,85,CROUCHED_BEHIND_HIDE,slightly bent,,12:00,,
20,November,2017,1,CROUCHED_BEHIND_HIDE,upright,,8:11,,
20,November,2017,26,CROUCHED_BEHIND_HIDE,upright,,8:11,,
20,November,2017,100,CROUCHED_BEHIND_HIDE,slightly bent,,8:11,under hide,
20,November,2017,60,CROUCHED_BEHIND_HIDE,upright,,8:11,,
20,November,2017,59,CROUCHED_BEHIND_HIDE,upright,,8:11,,
20,November,2017,52,CROUCHED_BEHIND_HIDE,upright,,8:11,back leg up ON_TOP_OR_ON_WALL,
20,November,2017,10,CROUCHED_BEHIND_HIDE,upright,,8:11,,
22,November,2017,2,CROUCHED_BEHIND_HIDE,upright,,8:45,,
22,November,2017,108,CROUCHED_BEHIND_HIDE,upright,,8:45,,
22,November,2017,69,CROUCHED_BEHIND_HIDE,bent,,8:45,hiding under paper towels,
22,November,2017,63,CROUCHED_BEHIND_HIDE,upright,,8:45,,
22,November,2017,82,CROUCHED_BEHIND_HIDE,slightly bent,,8:45,,
22,November,2017,78,CROUCHED_BEHIND_HIDE,upright,,8:45,,
22,November,2017,19,CROUCHED_BEHIND_HIDE,upright,,8:45,,
22,November,2017,49,CROUCHED_BEHIND_HIDE,upright,,8:45,,
23,November,2017,9,CROUCHED_BEHIND_HIDE,upright,y,8:30,,
23,November,2017,2,CROUCHED_BEHIND_HIDE,upright,,8:30,,
23,November,2017,110,CROUCHED_BEHIND_HIDE,upright,,8:30,looking up,
23,November,2017,112,CROUCHED_BEHIND_HIDE,upright,,8:30,,
23,November,2017,117,CROUCHED_BEHIND_HIDE,upright,y,8:30,,
23,November,2017,39,CROUCHED_BEHIND_HIDE,bent,,8:30,,
23,November,2017,5,CROUCHED_BEHIND_HIDE,slightly bent,,8:30,slightly under hide,
23,November,2017,73,CROUCHED_BEHIND_HIDE,slightly bent,,8:30,,
23,November,2017,23,CROUCHED_BEHIND_HIDE,upright,,8:30,,
23,November,2017,54,CROUCHED_BEHIND_HIDE,upright,,8:30,back legs on hide,
23,November,2017,70,CROUCHED_BEHIND_HIDE,slightly bent,,8:30,,
23,November,2017,84,CROUCHED_BEHIND_HIDE,upright,,8:30,,
23,November,2017,1,CROUCHED_BEHIND_HIDE,upright,y,8:30,,
23,November,2017,82,CROUCHED_BEHIND_HIDE,upright,,8:30,,
23,November,2017,79,CROUCHED_BEHIND_HIDE,upright,y,8:30,,
25,November,2017,50,CROUCHED_BEHIND_HIDE,slightly bent,,11:30,,
25,November,2017,112,CROUCHED_BEHIND_HIDE,upright,y,11:30,,
25,November,2017,55,CROUCHED_BEHIND_HIDE,upright,,11:30,wide arms,
25,November,2017,117,CROUCHED_BEHIND_HIDE,upright,,11:30,,
25,November,2017,27,CROUCHED_BEHIND_HIDE,upright,y,11:30,,
25,November,2017,69,CROUCHED_BEHIND_HIDE,upright,,11:30,,
25,November,2017,113,CROUCHED_BEHIND_HIDE,upright,,11:30,,
25,November,2017,64,CROUCHED_BEHIND_HIDE,upright,,11:30,,
25,November,2017,8,CROUCHED_BEHIND_HIDE,slightly bent,,11:30,,
25,November,2017,108,CROUCHED_BEHIND_HIDE,upright,,11:30,butt off ground,
25,November,2017,45,CROUCHED_BEHIND_HIDE,upright,,11:30,,
25,November,2017,84,CROUCHED_BEHIND_HIDE,upright,,11:30,,
25,November,2017,13,CROUCHED_BEHIND_HIDE,slightly bent,,11:30,,
25,November,2017,124,CROUCHED_BEHIND_HIDE,upright,,11:30,,
25,November,2017,1,CROUCHED_BEHIND_HIDE,upright,,11:30,,
25,November,2017,94,CROUCHED_BEHIND_HIDE,upright,,11:30,,
26,November,2017,125,CROUCHED_BEHIND_HIDE,slightly bent,,8:10,,BMP
26,November,2017,71,CROUCHED_BEHIND_HIDE,upright,,8:10,,
26,November,2017,2,CROUCHED_BEHIND_HIDE,slightly bent,,8:10,,
26,November,2017,108,CROUCHED_BEHIND_HIDE,upright,,8:10,stomach ground,
26,November,2017,76,CROUCHED_BEHIND_HIDE,slightly bent,,8:10,facing back wall,
26,November,2017,81,CROUCHED_BEHIND_HIDE,upright,,8:10,,
26,November,2017,104,CROUCHED_BEHIND_HIDE,upright,,8:10,,
26,November,2017,5,CROUCHED_BEHIND_HIDE,upright,,8:10,,
26,November,2017,44,CROUCHED_BEHIND_HIDE,upright,,8:10,,
26,November,2017,1,CROUCHED_BEHIND_HIDE,slightly bent,,8:10,,
26,November,2017,59,CROUCHED_BEHIND_HIDE,hanging on hind,,8:10,,
26,November,2017,4,CROUCHED_BEHIND_HIDE,bent,,8:10,,
26,November,2017,78,CROUCHED_BEHIND_HIDE,slightly bent,,8:10,,
27,November,2017,64,CROUCHED_BEHIND_HIDE,slightly bent,,10:12,,
27,November,2017,32,CROUCHED_BEHIND_HIDE,upright,,10:12,,
27,November,2017,109,CROUCHED_BEHIND_HIDE,upright,,10:12,,
27,November,2017,58,CROUCHED_BEHIND_HIDE,upright,,10:12,,
27,November,2017,76,CROUCHED_BEHIND_HIDE,upright,,10:12,facing away,
27,November,2017,81,CROUCHED_BEHIND_HIDE,upright,,10:12,,
27,November,2017,68,CROUCHED_BEHIND_HIDE,upright,,10:12,,
27,November,2017,51,CROUCHED_BEHIND_HIDE,upright,,10:12,butt off ground,
27,November,2017,29,CROUCHED_BEHIND_HIDE,upright,,10:12,,
27,November,2017,100,CROUCHED_BEHIND_HIDE,upright,,10:12,,
27,November,2017,28,CROUCHED_BEHIND_HIDE,upright,,10:12,,
27,November,2017,60,CROUCHED_BEHIND_HIDE,upright,,10:12,,
29,November,2017,90,CROUCHED_BEHIND_HIDE,upright,,10:35,,
29,November,2017,119,CROUCHED_BEHIND_HIDE,upright,,10:35,,
29,November,2017,30,CROUCHED_BEHIND_HIDE,upright,,10:35,,
29,November,2017,8,CROUCHED_BEHIND_HIDE,upright,,10:35,,
29,November,2017,113,CROUCHED_BEHIND_HIDE,upright,,10:35,very upright looking up,
29,November,2017,41,CROUCHED_BEHIND_HIDE,upright,,10:35,,
29,November,2017,73,CROUCHED_BEHIND_HIDE,slightly bent,,10:35,,
29,November,2017,12,CROUCHED_BEHIND_HIDE,upright,,1:00,,
29,November,2017,16,CROUCHED_BEHIND_HIDE,bent,,1:00,weird back and halfway under hide,
29,November,2017,7,CROUCHED_BEHIND_HIDE,upright,,1:00,back leg on hide,
29,November,2017,97,CROUCHED_BEHIND_HIDE,upright,y,1:00,,
2,December,2017,107,CROUCHED_BEHIND_HIDE,upright,,8:05,,
2,December,2017,97,CROUCHED_BEHIND_HIDE,upright,,8:05,squished slightly between hide and wall,
3,December,2017,94,CROUCHED_BEHIND_HIDE,upright,,8:07,,
3,December,2017,14,CROUCHED_BEHIND_HIDE,slightly bent,,8:07,,
4,December,2017,104,CROUCHED_BEHIND_HIDE,upright,y,10:00,upright wide arms butt off ground,
4,December,2017,107,CROUCHED_BEHIND_HIDE,upright,y,10:00,upright wide arms butt off ground,
4,December,2017,69,CROUCHED_BEHIND_HIDE,upright,,10:00,back legs on hide,
4,December,2017,84,CROUCHED_BEHIND_HIDE,upright,,10:00,SHED,
4,December,2017,60,CROUCHED_BEHIND_HIDE,upright,,10:00,SHED,
4,December,2017,28,CROUCHED_BEHIND_HIDE,bent,,10:00,SHED,
4,December,2017,91,CROUCHED_BEHIND_HIDE,upright,Y,10:00,,
4,December,2017,57,CROUCHED_BEHIND_HIDE,upright,,10:00,"SHED, back leg up ON_TOP_OR_ON_WALL",
4,December,2017,42,CROUCHED_BEHIND_HIDE,legs and arms spread out,,10:00,"looked dead, when I tried to pick up moved. SHED",
5,December,2017,87,CROUCHED_BEHIND_HIDE,slightly bent,,11:15,,
5,December,2017,45,CROUCHED_BEHIND_HIDE,upright,,11:15,,
5,December,2017,72,CROUCHED_BEHIND_HIDE,bent,,11:15,flies crawling on,
7,December,2017,95,CROUCHED_BEHIND_HIDE,upright,,12:30,,
7,December,2017,87,CROUCHED_BEHIND_HIDE,slightly bent,,12:30,,
7,December,2017,81,CROUCHED_BEHIND_HIDE,upright,,12:30,,
7,December,2017,62,CROUCHED_BEHIND_HIDE,upright,,12:30,,
7,December,2017,88,CROUCHED_BEHIND_HIDE,upright,,12:30,butt off ground wide arms,
7,December,2017,62,CROUCHED_BEHIND_HIDE,bent,,12:30,,
7,December,2017,118,CROUCHED_BEHIND_HIDE,upright,,12:30,,
8,December,2017,44,CROUCHED_BEHIND_HIDE,slightly bent,,11:40,squished against wall,
8,December,2017,49,CROUCHED_BEHIND_HIDE,upright,,11:40,,
9,December,2017,41,CROUCHED_BEHIND_HIDE,upright,,8:24,,
9,December,2017,53,CROUCHED_BEHIND_HIDE,slightly bent,,8:24,,
9,December,2017,113,CROUCHED_BEHIND_HIDE,bent,,8:24,shed,
10,December,2017,50,CROUCHED_BEHIND_HIDE,upright,,8:00,,
10,December,2017,41,CROUCHED_BEHIND_HIDE,upright,,8:00,,
10,December,2017,123,CROUCHED_BEHIND_HIDE,bent,,8:00,,
10,December,2017,49,CROUCHED_BEHIND_HIDE,upright,,8:00,,
11,December,2017,54,CROUCHED_BEHIND_HIDE,upright,,9:00,,
11,December,2017,41,CROUCHED_BEHIND_HIDE,upright,,9:00,,
11,December,2017,88,CROUCHED_BEHIND_HIDE,upright,,9:51,shed,
11,December,2017,50,CROUCHED_BEHIND_HIDE,upright,y,9:51,shed butt not on ground,
11,December,2017,71,CROUCHED_BEHIND_HIDE,bent,,9:51,,
8,November,2017,15,CROUCHED_BEHIND_HIDE ,upright,,10:07,2:42,
8,November,2017,27,CROUCHED_BEHIND_HIDE ,upright,,10:07,2:42,
8,November,2017,89,CROUCHED_BEHIND_HIDE ,upright,,10:26,2:42,
11,November,2017,22,CROUCHED_BEHIND_HIDE ,,,8:37,i,
11,November,2017,27,CROUCHED_BEHIND_HIDE ,n/a,,8:37,u,
11,November,2017,44,CROUCHED_BEHIND_HIDE ,,,8:20,i,
12,November,2017,46,CROUCHED_BEHIND_HIDE ,,y,8:45,i,
12,November,2017,113,CROUCHED_BEHIND_HIDE ,,,8:20,u,
12,November,2017,64,CROUCHED_BEHIND_HIDE ,,,8:20,u,
12,November,2017,69,CROUCHED_BEHIND_HIDE ,,,8:20,u,
11,November,2017,81,CROUCHED_BEHIND_HIDE ,n/a,,8:45,u,
17,November,2017,18,INSIDE_HIDE,upright,,10:02,,
8,November,2017,2,INSIDE_HIDE,upright,,10:07,2:42,Note: 2:42 posture check was right after weighing 1-50
8,November,2017,5,INSIDE_HIDE,slightly bent,,10:07,2:42,
8,November,2017,7,INSIDE_HIDE,slightly bent,,10:07,2:42,
8,November,2017,9,INSIDE_HIDE,slight bent,,10:07,2:42,
8,November,2017,12,INSIDE_HIDE,upright,,10:07,2:42,
8,November,2017,17,INSIDE_HIDE,upright,,10:07,2:42,
8,November,2017,24,INSIDE_HIDE,upright,,10:07,2:42,
8,November,2017,25,INSIDE_HIDE,upright,,10:07,2:42,
8,November,2017,29,INSIDE_HIDE,slight bent,,10:07,2:42,
8,November,2017,33,INSIDE_HIDE,slight bent,,10:07,2:42,
8,November,2017,36,INSIDE_HIDE,upright,,10:07,2:42,
8,November,2017,38,INSIDE_HIDE,upright,,10:07,2:42,
8,November,2017,39,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,42,INSIDE_HIDE,slight bent,,10:26,2:42,
8,November,2017,52,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,53,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,60,INSIDE_HIDE,sight bent,,10:26,2:42,
8,November,2017,63,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,64,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,67,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,69,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,79,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,82,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,84,INSIDE_HIDE,upright leg ,,10:26,2:42,
8,November,2017,86,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,87,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,90,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,91,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,92,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,93,INSIDE_HIDE,upright,,10:26,2:42,
8,November,2017,96,INSIDE_HIDE,upright,,10:07,2:41,
8,November,2017,97,INSIDE_HIDE,upright,,10:07,2:41,
8,November,2017,99,INSIDE_HIDE,slight bent,,10:07,2:41,
8,November,2017,100,INSIDE_HIDE,upright,,10:07,2:41,
8,November,2017,103,INSIDE_HIDE,slight bent,,10:07,2:41,
8,November,2017,104,INSIDE_HIDE,upright active,,10:07,2:41,
8,November,2017,107,INSIDE_HIDE,sight bent,,10:07,2:41,
8,November,2017,108,INSIDE_HIDE,upright,,10:07,2:41,
8,November,2017,123,INSIDE_HIDE,active ON_TOP_OR_ON_WALL?,,10:07,2:41,
8,November,2017,124,INSIDE_HIDE,slightly bent,,10:07,2:41,
9,November,2017,2,INSIDE_HIDE,upright,y,8:35,,in body posture and movement
9,November,2017,3,INSIDE_HIDE,upright,y,8:35,,as I take lid off to check
9,November,2017,4,INSIDE_HIDE,upright,,8:35,,
9,November,2017,5,INSIDE_HIDE,upright,,8:35,,
9,November,2017,6,INSIDE_HIDE,slightly bent,,8:35,,"slightly bent is torso lowered, bent arms, very slightly hunched over"
9,November,2017,7,INSIDE_HIDE,upright,,8:35,,
9,November,2017,8,INSIDE_HIDE,upright,,8:35,,
9,November,2017,9,INSIDE_HIDE,upright,,8:35,,
9,November,2017,12,INSIDE_HIDE,slightly bent,,8:35,,
9,November,2017,14,INSIDE_HIDE,slightly bent,,8:35,,
9,November,2017,17,INSIDE_HIDE,upright,y,8:35,,
